ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value
EUR,Europe,RUS,Russian Federation,2013,Both sexes,29.6
WPR,Western Pacific,BRN,Brunei Darussalam,2013,Female,3.0
AMR,Americas,SLV,El Salvador,2013,Female,3.0
AFR,Africa,TCD,Chad,2013,Female,3.1
AFR,Africa,KEN,Kenya,2013,Female,3.3
AMR,Americas,PAN,Panama,2013,Female,3.4
EMR,Eastern Mediterranean,TUN,Tunisia,2013,Female,3.5
AMR,Americas,BHS,Bahamas,2013,Female,3.6
SEAR,South-East Asia,LKA,Sri Lanka,2013,Female,3.7
SEAR,South-East Asia,THA,Thailand,2013,Female,3.7
WPR,Western Pacific,VUT,Vanuatu,2013,Female,3.7
EUR,Europe,KGZ,Kyrgyzstan,2013,Female,3.8
AFR,Africa,TZA,United Republic of Tanzania,2013,Female,3.8
AMR,Americas,HTI,Haiti,2013,Female,3.9
AFR,Africa,GMB,Gambia,2013,Male,30.1
WPR,Western Pacific,MNG,Mongolia,2013,Both sexes,30.1
EUR,Europe,ESP,Spain,2013,Both sexes,30.1
EUR,Europe,ALB,Albania,2013,Both sexes,30.3
WPR,Western Pacific,COK,Cook Islands,2013,Both sexes,30.3
EUR,Europe,GEO,Georgia,2013,Both sexes,30.7
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2013,Male,30.8
WPR,Western Pacific,TON,Tonga,2013,Both sexes,30.8
EUR,Europe,TUR,Turkey,2013,Both sexes,30.8
EUR,Europe,MLT,Malta,2013,Male,31.1
EUR,Europe,AUT,Austria,2013,Female,31.2
AMR,Americas,CUB,Cuba,2013,Both sexes,31.4
EUR,Europe,BIH,Bosnia and Herzegovina,2013,Female,31.5
SEAR,South-East Asia,IND,India,2013,Both sexes,31.5
WPR,Western Pacific,WSM,Samoa,2013,Both sexes,31.6
EUR,Europe,DEU,Germany,2013,Male,31.9
AFR,Africa,MDG,Madagascar,2013,Both sexes,32.0
EUR,Europe,SVK,Slovakia,2013,Both sexes,32.0
EUR,Europe,CZE,Czechia,2013,Both sexes,32.4
EUR,Europe,FRA,France,2013,Female,32.5
EMR,Eastern Mediterranean,MAR,Morocco,2013,Male,32.5
AFR,Africa,COM,Comoros,2013,Male,32.7
AMR,Americas,USA,United States of America,2013,Male,32.7
AFR,Africa,ZAF,South Africa,2013,Both sexes,32.8
EUR,Europe,HRV,Croatia,2013,Female,32.9
EUR,Europe,EST,Estonia,2013,Both sexes,32.9
EUR,Europe,HUN,Hungary,2013,Both sexes,32.9
EUR,Europe,ESP,Spain,2013,Male,32.9
EUR,Europe,SWE,Sweden,2013,Male,32.9
EUR,Europe,AUT,Austria,2013,Both sexes,33.2
WPR,Western Pacific,TUV,Tuvalu,2013,Female,33.2
AMR,Americas,ARG,Argentina,2013,Male,33.5
EUR,Europe,PRT,Portugal,2013,Male,33.8
EUR,Europe,POL,Poland,2013,Male,34.0
EUR,Europe,SWE,Sweden,2013,Both sexes,34.1
EUR,Europe,AND,Andorra,2013,Both sexes,34.3
EUR,Europe,FRA,France,2013,Both sexes,34.5
WPR,Western Pacific,COK,Cook Islands,2013,Male,35.1
EUR,Europe,GRC,Greece,2013,Female,35.1
EMR,Eastern Mediterranean,YEM,Yemen,2013,Male,35.1
EUR,Europe,AUT,Austria,2013,Male,35.2
AFR,Africa,SLE,Sierra Leone,2013,Male,35.2
EUR,Europe,SWE,Sweden,2013,Female,35.2
EUR,Europe,HRV,Croatia,2013,Both sexes,35.9
EUR,Europe,BGR,Bulgaria,2013,Female,36.2
EUR,Europe,ISR,Israel,2013,Male,36.2
EMR,Eastern Mediterranean,LBN,Lebanon,2013,Female,36.4
EUR,Europe,FRA,France,2013,Male,36.5
EUR,Europe,CZE,Czechia,2013,Male,36.9
AFR,Africa,SYC,Seychelles,2013,Male,36.9
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2013,Male,37.0
AFR,Africa,BWA,Botswana,2013,Male,37.2
AFR,Africa,DZA,Algeria,2013,Male,37.4
EUR,Europe,HUN,Hungary,2013,Male,37.5
WPR,Western Pacific,JPN,Japan,2013,Male,37.5
EUR,Europe,LVA,Latvia,2013,Both sexes,37.7
EUR,Europe,CYP,Cyprus,2013,Both sexes,38.0
SEAR,South-East Asia,IDN,Indonesia,2013,Both sexes,38.3
SEAR,South-East Asia,NPL,Nepal,2013,Both sexes,38.4
WPR,Western Pacific,SLB,Solomon Islands,2013,Both sexes,38.8
EUR,Europe,HRV,Croatia,2013,Male,38.9
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2013,Male,38.9
EUR,Europe,AND,Andorra,2013,Male,39.0
EMR,Eastern Mediterranean,PAK,Pakistan,2013,Male,39.2
EUR,Europe,ROU,Romania,2013,Male,39.2
EUR,Europe,LTU,Lithuania,2013,Male,39.3
WPR,Western Pacific,PLW,Palau,2013,Male,39.6
EUR,Europe,SVK,Slovakia,2013,Male,39.8
EMR,Eastern Mediterranean,KWT,Kuwait,2013,Female,4.1
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2013,Female,4.2
AFR,Africa,GHA,Ghana,2013,Both sexes,4.3
EMR,Eastern Mediterranean,IRQ,Iraq,2013,Female,4.5
AMR,Americas,COL,Colombia,2013,Female,4.9
WPR,Western Pacific,KIR,Kiribati,2013,Female,40.0
EUR,Europe,BIH,Bosnia and Herzegovina,2013,Both sexes,40.3
EUR,Europe,SRB,Serbia,2013,Female,40.7
EUR,Europe,EST,Estonia,2013,Male,41.1
EUR,Europe,BGR,Bulgaria,2013,Both sexes,41.4
EMR,Eastern Mediterranean,BHR,Bahrain,2013,Male,41.7
SEAR,South-East Asia,BGD,Bangladesh,2013,Both sexes,41.7
EMR,Eastern Mediterranean,EGY,Egypt,2013,Male,41.8
EUR,Europe,GRC,Greece,2013,Both sexes,41.8
EUR,Europe,SRB,Serbia,2013,Both sexes,41.9
EMR,Eastern Mediterranean,KWT,Kuwait,2013,Male,42.0
AMR,Americas,CHL,Chile,2013,Female,42.5
EMR,Eastern Mediterranean,IRQ,Iraq,2013,Male,42.5
SEAR,South-East Asia,TLS,Timor-Leste,2013,Both sexes,42.6
EUR,Europe,AZE,Azerbaijan,2013,Male,42.7
EMR,Eastern Mediterranean,LBN,Lebanon,2013,Both sexes,42.7
EUR,Europe,SRB,Serbia,2013,Male,43.0
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2013,Both sexes,43.2
WPR,Western Pacific,KOR,Republic of Korea,2013,Male,44.0
SEAR,South-East Asia,LKA,Sri Lanka,2013,Male,44.1
WPR,Western Pacific,FJI,Fiji,2013,Male,44.2
EUR,Europe,MDA,Republic of Moldova,2013,Male,44.2
EUR,Europe,RUS,Russian Federation,2013,Male,44.4
AMR,Americas,CUB,Cuba,2013,Male,44.5
WPR,Western Pacific,WSM,Samoa,2013,Male,44.6
EUR,Europe,TUR,Turkey,2013,Male,45.1
WPR,Western Pacific,KHM,Cambodia,2013,Male,45.2
WPR,Western Pacific,MYS,Malaysia,2013,Male,45.4
WPR,Western Pacific,PHL,Philippines,2013,Male,45.4
EUR,Europe,KAZ,Kazakhstan,2013,Male,45.5
EUR,Europe,UKR,Ukraine,2013,Male,46.1
SEAR,South-East Asia,THA,Thailand,2013,Male,46.2
EUR,Europe,BGR,Bulgaria,2013,Male,46.7
SEAR,South-East Asia,IND,India,2013,Male,46.7
AMR,Americas,CHL,Chile,2013,Both sexes,46.8
AFR,Africa,ZAF,South Africa,2013,Male,46.8
EUR,Europe,BLR,Belarus,2013,Male,47.4
WPR,Western Pacific,VUT,Vanuatu,2013,Male,48.2
EUR,Europe,GRC,Greece,2013,Male,48.6
AFR,Africa,LSO,Lesotho,2013,Male,48.6
WPR,Western Pacific,TON,Tonga,2013,Male,48.9
EUR,Europe,BIH,Bosnia and Herzegovina,2013,Male,49.1
EMR,Eastern Mediterranean,LBN,Lebanon,2013,Male,49.1
AFR,Africa,MDG,Madagascar,2013,Male,49.3
WPR,Western Pacific,CHN,China,2013,Male,49.6
SEAR,South-East Asia,MMR,Myanmar,2013,Both sexes,49.6
AFR,Africa,ETH,Ethiopia,2013,Both sexes,5.1
AFR,Africa,ZMB,Zambia,2013,Female,5.1
AMR,Americas,JAM,Jamaica,2013,Female,5.2
AMR,Americas,PER,Peru,2013,Female,5.2
AFR,Africa,NGA,Nigeria,2013,Both sexes,5.3
WPR,Western Pacific,SGP,Singapore,2013,Female,5.3
EUR,Europe,GEO,Georgia,2013,Female,5.4
AFR,Africa,STP,Sao Tome and Principe,2013,Both sexes,5.6
AFR,Africa,UGA,Uganda,2013,Female,5.6
AFR,Africa,LSO,Lesotho,2013,Female,5.7
EUR,Europe,MDA,Republic of Moldova,2013,Female,5.8
AFR,Africa,MUS,Mauritius,2013,Male,50.5
AMR,Americas,CHL,Chile,2013,Male,51.0
EUR,Europe,LVA,Latvia,2013,Male,51.3
EUR,Europe,ALB,Albania,2013,Male,52.0
WPR,Western Pacific,TUV,Tuvalu,2013,Both sexes,52.3
WPR,Western Pacific,MNG,Mongolia,2013,Male,52.8
EUR,Europe,CYP,Cyprus,2013,Male,53.2
EUR,Europe,KGZ,Kyrgyzstan,2013,Male,53.8
SEAR,South-East Asia,NPL,Nepal,2013,Male,54.6
EMR,Eastern Mediterranean,TUN,Tunisia,2013,Male,54.9
WPR,Western Pacific,NRU,Nauru,2013,Male,55.2
EUR,Europe,ARM,Armenia,2013,Male,55.9
EUR,Europe,GEO,Georgia,2013,Male,56.0
WPR,Western Pacific,KIR,Kiribati,2013,Both sexes,56.0
WPR,Western Pacific,SLB,Solomon Islands,2013,Male,56.2
WPR,Western Pacific,NRU,Nauru,2013,Both sexes,56.5
WPR,Western Pacific,NRU,Nauru,2013,Female,57.9
AMR,Americas,CRI,Costa Rica,2013,Female,6.0
WPR,Western Pacific,KOR,Republic of Korea,2013,Female,6.1
AMR,Americas,PRY,Paraguay,2013,Female,6.5
AFR,Africa,MWI,Malawi,2013,Female,6.8
AFR,Africa,MOZ,Mozambique,2013,Female,6.8
SEAR,South-East Asia,BGD,Bangladesh,2013,Male,61.6
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2013,Male,66.6
SEAR,South-East Asia,IDN,Indonesia,2013,Male,69.3
AFR,Africa,MUS,Mauritius,2013,Female,7.0
SEAR,South-East Asia,IDN,Indonesia,2013,Female,7.3
AFR,Africa,SYC,Seychelles,2013,Female,7.3
WPR,Western Pacific,MNG,Mongolia,2013,Female,7.4
EUR,Europe,KAZ,Kazakhstan,2013,Female,7.5
AFR,Africa,BDI,Burundi,2013,Female,7.8
AMR,Americas,MEX,Mexico,2013,Female,7.8
WPR,Western Pacific,TUV,Tuvalu,2013,Male,71.4
WPR,Western Pacific,KIR,Kiribati,2013,Male,71.9
SEAR,South-East Asia,TLS,Timor-Leste,2013,Male,73.1
SEAR,South-East Asia,MMR,Myanmar,2013,Male,73.7
AFR,Africa,GHA,Ghana,2013,Male,8.0
AFR,Africa,RWA,Rwanda,2013,Female,8.0
AFR,Africa,NER,Niger,2013,Both sexes,8.2
WPR,Western Pacific,PHL,Philippines,2013,Female,8.3
AFR,Africa,ERI,Eritrea,2013,Both sexes,8.5
AFR,Africa,TGO,Togo,2013,Both sexes,8.5
EUR,Europe,ALB,Albania,2013,Female,8.6
WPR,Western Pacific,KHM,Cambodia,2013,Female,8.7
AMR,Americas,PAN,Panama,2013,Both sexes,8.8
AMR,Americas,BRB,Barbados,2013,Both sexes,9.0
AFR,Africa,BEN,Benin,2013,Both sexes,9.1
AMR,Americas,HTI,Haiti,2013,Both sexes,9.1
AMR,Americas,DOM,Dominican Republic,2013,Female,9.2
AFR,Africa,ETH,Ethiopia,2013,Male,9.2
EMR,Eastern Mediterranean,PAK,Pakistan,2013,Female,9.2
EMR,Eastern Mediterranean,BHR,Bahrain,2013,Female,9.3
AFR,Africa,STP,Sao Tome and Principe,2013,Male,9.4
AFR,Africa,CMR,Cameroon,2013,Both sexes,9.5
AFR,Africa,LBR,Liberia,2013,Both sexes,9.6
EMR,Eastern Mediterranean,OMN,Oman,2013,Both sexes,9.6
AMR,Americas,COL,Colombia,2013,Both sexes,9.7
AFR,Africa,NGA,Nigeria,2013,Male,9.9
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Female,0.0
EUR,Europe,AZE,Azerbaijan,2010,Female,0.2
AFR,Africa,ERI,Eritrea,2010,Female,0.5
EMR,Eastern Mediterranean,EGY,Egypt,2010,Female,0.6
AFR,Africa,GHA,Ghana,2010,Female,0.6
AFR,Africa,NGA,Nigeria,2010,Female,0.9
EMR,Eastern Mediterranean,OMN,Oman,2010,Female,0.9
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Female,1.0
AFR,Africa,ETH,Ethiopia,2010,Female,1.1
AFR,Africa,SEN,Senegal,2010,Female,1.2
EMR,Eastern Mediterranean,MAR,Morocco,2010,Female,1.3
AFR,Africa,NER,Niger,2010,Female,1.3
EUR,Europe,UZB,Uzbekistan,2010,Female,1.3
AFR,Africa,CMR,Cameroon,2010,Female,1.7
WPR,Western Pacific,MYS,Malaysia,2010,Female,1.7
EMR,Eastern Mediterranean,QAT,Qatar,2010,Female,1.7
AFR,Africa,DZA,Algeria,2010,Female,1.8
EUR,Europe,ARM,Armenia,2010,Female,1.9
AFR,Africa,ZWE,Zimbabwe,2010,Female,1.9
AMR,Americas,PAN,Panama,2010,Both sexes,10.1
AFR,Africa,BEN,Benin,2010,Both sexes,10.4
AFR,Africa,LBR,Liberia,2010,Both sexes,10.4
AMR,Americas,DOM,Dominican Republic,2010,Female,10.5
AFR,Africa,NGA,Nigeria,2010,Male,10.5
WPR,Western Pacific,KHM,Cambodia,2010,Female,10.7
AMR,Americas,COL,Colombia,2010,Both sexes,11.0
AMR,Americas,BHS,Bahamas,2010,Both sexes,11.1
AFR,Africa,SWZ,Eswatini,2010,Both sexes,11.1
EUR,Europe,BLR,Belarus,2010,Female,11.2
AFR,Africa,SEN,Senegal,2010,Both sexes,11.2
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Female,11.4
EUR,Europe,UKR,Ukraine,2010,Female,12.1
WPR,Western Pacific,JPN,Japan,2010,Female,12.2
EMR,Eastern Mediterranean,YEM,Yemen,2010,Female,12.2
AFR,Africa,MLI,Mali,2010,Both sexes,12.3
WPR,Western Pacific,FJI,Fiji,2010,Female,12.5
AMR,Americas,DOM,Dominican Republic,2010,Both sexes,12.6
AFR,Africa,BFA,Burkina Faso,2010,Female,12.7
AMR,Americas,CRI,Costa Rica,2010,Both sexes,12.8
AFR,Africa,NAM,Namibia,2010,Female,12.8
AFR,Africa,TCD,Chad,2010,Both sexes,13.0
SEAR,South-East Asia,TLS,Timor-Leste,2010,Female,13.1
WPR,Western Pacific,TON,Tonga,2010,Female,13.1
AFR,Africa,COG,Congo,2010,Both sexes,13.5
AFR,Africa,SLE,Sierra Leone,2010,Female,13.5
EUR,Europe,UZB,Uzbekistan,2010,Both sexes,13.8
WPR,Western Pacific,PLW,Palau,2010,Female,13.9
AMR,Americas,JAM,Jamaica,2010,Both sexes,14.0
EUR,Europe,RUS,Russian Federation,2010,Female,14.3
AFR,Africa,KEN,Kenya,2010,Both sexes,14.4
EMR,Eastern Mediterranean,QAT,Qatar,2010,Both sexes,14.5
AMR,Americas,DOM,Dominican Republic,2010,Male,14.8
AFR,Africa,UGA,Uganda,2010,Both sexes,14.8
AFR,Africa,NER,Niger,2010,Male,15.0
AMR,Americas,SLV,El Salvador,2010,Both sexes,15.1
AMR,Americas,HTI,Haiti,2010,Male,15.1
AFR,Africa,BWA,Botswana,2010,Female,15.5
AFR,Africa,BDI,Burundi,2010,Both sexes,15.5
AFR,Africa,CIV,Côte d’Ivoire,2010,Both sexes,15.6
AFR,Africa,TGO,Togo,2010,Male,15.6
AFR,Africa,ZWE,Zimbabwe,2010,Both sexes,15.6
AMR,Americas,BRA,Brazil,2010,Female,15.9
AFR,Africa,RWA,Rwanda,2010,Both sexes,15.9
AMR,Americas,BRB,Barbados,2010,Male,16.1
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Both sexes,16.1
AMR,Americas,COL,Colombia,2010,Male,16.2
AMR,Americas,PAN,Panama,2010,Male,16.4
EUR,Europe,TUR,Turkey,2010,Female,16.4
WPR,Western Pacific,SGP,Singapore,2010,Both sexes,16.5
AMR,Americas,PER,Peru,2010,Both sexes,16.6
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Both sexes,16.6
AFR,Africa,ZMB,Zambia,2010,Both sexes,16.7
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2010,Both sexes,16.8
AFR,Africa,TZA,United Republic of Tanzania,2010,Both sexes,17.0
AFR,Africa,GMB,Gambia,2010,Both sexes,17.1
AMR,Americas,GUY,Guyana,2010,Both sexes,17.1
AFR,Africa,MDG,Madagascar,2010,Female,17.4
AFR,Africa,MWI,Malawi,2010,Both sexes,17.4
AFR,Africa,CMR,Cameroon,2010,Male,17.5
AFR,Africa,BEN,Benin,2010,Male,17.6
AFR,Africa,LBR,Liberia,2010,Male,17.7
AMR,Americas,MEX,Mexico,2010,Both sexes,17.7
WPR,Western Pacific,AUS,Australia,2010,Female,17.9
AFR,Africa,ERI,Eritrea,2010,Male,18.0
EMR,Eastern Mediterranean,MAR,Morocco,2010,Both sexes,18.0
EMR,Eastern Mediterranean,OMN,Oman,2010,Male,18.2
AFR,Africa,COM,Comoros,2010,Female,18.3
AMR,Americas,BHS,Bahamas,2010,Male,18.4
AMR,Americas,CAN,Canada,2010,Female,18.5
AMR,Americas,PRY,Paraguay,2010,Both sexes,18.5
EUR,Europe,ISL,Iceland,2010,Female,18.6
EUR,Europe,ISR,Israel,2010,Female,18.7
EUR,Europe,PRT,Portugal,2010,Female,18.7
AFR,Africa,SWZ,Eswatini,2010,Male,18.9
AMR,Americas,CRI,Costa Rica,2010,Male,19.0
WPR,Western Pacific,NZL,New Zealand,2010,Female,19.0
AFR,Africa,MOZ,Mozambique,2010,Both sexes,19.2
EUR,Europe,ISL,Iceland,2010,Both sexes,19.4
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Both sexes,19.4
SEAR,South-East Asia,IND,India,2010,Female,19.7
WPR,Western Pacific,WSM,Samoa,2010,Female,19.7
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Both sexes,19.8
EUR,Europe,ITA,Italy,2010,Female,19.8
EUR,Europe,LTU,Lithuania,2010,Female,19.9
AFR,Africa,STP,Sao Tome and Principe,2010,Female,2.1
WPR,Western Pacific,CHN,China,2010,Female,2.3
AFR,Africa,MLI,Mali,2010,Female,2.3
AFR,Africa,GMB,Gambia,2010,Female,2.4
AMR,Americas,BRB,Barbados,2010,Female,2.6
AFR,Africa,COG,Congo,2010,Female,2.7
AFR,Africa,CIV,Côte d’Ivoire,2010,Female,2.7
AFR,Africa,TGO,Togo,2010,Female,2.7
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Female,2.9
AFR,Africa,DZA,Algeria,2010,Both sexes,20.0
EUR,Europe,ISL,Iceland,2010,Male,20.1
WPR,Western Pacific,NZL,New Zealand,2010,Both sexes,20.1
WPR,Western Pacific,AUS,Australia,2010,Both sexes,20.4
AFR,Africa,BFA,Burkina Faso,2010,Both sexes,20.4
AFR,Africa,NAM,Namibia,2010,Both sexes,20.4
EUR,Europe,FIN,Finland,2010,Female,20.6
AFR,Africa,ZAF,South Africa,2010,Female,20.9
AMR,Americas,CUB,Cuba,2010,Female,21.0
EMR,Eastern Mediterranean,EGY,Egypt,2010,Both sexes,21.2
WPR,Western Pacific,NZL,New Zealand,2010,Male,21.2
AFR,Africa,SEN,Senegal,2010,Male,21.2
EUR,Europe,ROU,Romania,2010,Female,21.4
EUR,Europe,SVN,Slovenia,2010,Female,21.6
AMR,Americas,USA,United States of America,2010,Female,21.8
EUR,Europe,LUX,Luxembourg,2010,Female,21.9
AMR,Americas,JAM,Jamaica,2010,Male,22.1
AFR,Africa,TCD,Chad,2010,Male,22.2
AMR,Americas,BRA,Brazil,2010,Both sexes,22.3
AFR,Africa,BDI,Burundi,2010,Male,22.3
EUR,Europe,CYP,Cyprus,2010,Female,22.4
AFR,Africa,MLI,Mali,2010,Male,22.4
WPR,Western Pacific,SLB,Solomon Islands,2010,Female,22.4
EUR,Europe,AZE,Azerbaijan,2010,Both sexes,22.8
AFR,Africa,UGA,Uganda,2010,Male,22.8
AMR,Americas,ARG,Argentina,2010,Female,22.9
WPR,Western Pacific,AUS,Australia,2010,Male,22.9
AFR,Africa,SYC,Seychelles,2010,Both sexes,22.9
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Female,23.1
AFR,Africa,RWA,Rwanda,2010,Male,23.1
EUR,Europe,CHE,Switzerland,2010,Female,23.1
EUR,Europe,SVK,Slovakia,2010,Female,23.3
EUR,Europe,FIN,Finland,2010,Both sexes,23.4
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Both sexes,23.6
EUR,Europe,MLT,Malta,2010,Female,23.8
EUR,Europe,SVN,Slovenia,2010,Both sexes,23.8
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,23.9
EUR,Europe,BEL,Belgium,2010,Female,24.0
AMR,Americas,URY,Uruguay,2010,Female,24.0
EUR,Europe,DNK,Denmark,2010,Female,24.1
AFR,Africa,COG,Congo,2010,Male,24.2
EMR,Eastern Mediterranean,IRQ,Iraq,2010,Both sexes,24.2
EUR,Europe,LVA,Latvia,2010,Female,24.2
WPR,Western Pacific,MYS,Malaysia,2010,Both sexes,24.5
EMR,Eastern Mediterranean,YEM,Yemen,2010,Both sexes,24.5
SEAR,South-East Asia,LKA,Sri Lanka,2010,Both sexes,24.6
SEAR,South-East Asia,BGD,Bangladesh,2010,Female,24.7
AMR,Americas,CAN,Canada,2010,Both sexes,24.7
EUR,Europe,ITA,Italy,2010,Both sexes,24.7
EUR,Europe,NLD,Netherlands,2010,Female,24.7
EUR,Europe,MDA,Republic of Moldova,2010,Both sexes,24.8
EUR,Europe,LUX,Luxembourg,2010,Both sexes,24.9
AFR,Africa,KEN,Kenya,2010,Male,25.1
EUR,Europe,DNK,Denmark,2010,Both sexes,25.3
EUR,Europe,EST,Estonia,2010,Female,25.3
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,25.4
AFR,Africa,SLE,Sierra Leone,2010,Both sexes,25.7
EUR,Europe,SVN,Slovenia,2010,Male,25.9
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Both sexes,26.0
AFR,Africa,LSO,Lesotho,2010,Both sexes,26.0
EUR,Europe,FIN,Finland,2010,Male,26.1
EUR,Europe,NOR,Norway,2010,Female,26.1
EUR,Europe,UZB,Uzbekistan,2010,Male,26.2
AFR,Africa,BWA,Botswana,2010,Both sexes,26.4
EUR,Europe,DNK,Denmark,2010,Male,26.4
WPR,Western Pacific,JPN,Japan,2010,Both sexes,26.4
EUR,Europe,PRT,Portugal,2010,Both sexes,26.4
SEAR,South-East Asia,THA,Thailand,2010,Both sexes,26.5
WPR,Western Pacific,CHN,China,2010,Both sexes,26.6
AFR,Africa,COM,Comoros,2010,Both sexes,26.6
EUR,Europe,CHE,Switzerland,2010,Both sexes,26.6
AMR,Americas,MEX,Mexico,2010,Male,26.7
EUR,Europe,POL,Poland,2010,Female,26.7
AFR,Africa,MWI,Malawi,2010,Male,26.8
EUR,Europe,NOR,Norway,2010,Both sexes,26.8
AMR,Americas,PER,Peru,2010,Male,26.8
AMR,Americas,SLV,El Salvador,2010,Male,26.9
EUR,Europe,IRL,Ireland,2010,Female,26.9
WPR,Western Pacific,KOR,Republic of Korea,2010,Both sexes,26.9
EUR,Europe,BEL,Belgium,2010,Both sexes,27.0
EUR,Europe,NLD,Netherlands,2010,Both sexes,27.0
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Male,27.0
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Both sexes,27.1
WPR,Western Pacific,VUT,Vanuatu,2010,Both sexes,27.2
EMR,Eastern Mediterranean,QAT,Qatar,2010,Male,27.4
EUR,Europe,DEU,Germany,2010,Female,27.5
EUR,Europe,NOR,Norway,2010,Male,27.6
WPR,Western Pacific,PLW,Palau,2010,Both sexes,27.7
WPR,Western Pacific,SGP,Singapore,2010,Male,27.7
EUR,Europe,ISR,Israel,2010,Both sexes,27.8
EUR,Europe,ESP,Spain,2010,Female,27.8
AFR,Africa,ZMB,Zambia,2010,Male,27.8
WPR,Western Pacific,COK,Cook Islands,2010,Female,27.9
EUR,Europe,CZE,Czechia,2010,Female,27.9
EUR,Europe,KAZ,Kazakhstan,2010,Both sexes,27.9
EUR,Europe,LUX,Luxembourg,2010,Male,27.9
SEAR,South-East Asia,NPL,Nepal,2010,Female,27.9
AMR,Americas,USA,United States of America,2010,Both sexes,27.9
AFR,Africa,NAM,Namibia,2010,Male,28.0
AFR,Africa,BFA,Burkina Faso,2010,Male,28.1
EUR,Europe,IRL,Ireland,2010,Both sexes,28.2
AMR,Americas,URY,Uruguay,2010,Both sexes,28.3
AFR,Africa,CIV,Côte d’Ivoire,2010,Male,28.5
EUR,Europe,MLT,Malta,2010,Both sexes,28.6
WPR,Western Pacific,PHL,Philippines,2010,Both sexes,28.6
AMR,Americas,BRA,Brazil,2010,Male,28.8
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Male,28.9
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2010,Male,28.9
WPR,Western Pacific,FJI,Fiji,2010,Both sexes,29.0
SEAR,South-East Asia,MMR,Myanmar,2010,Female,29.0
AMR,Americas,PRY,Paraguay,2010,Male,29.1
EUR,Europe,IRL,Ireland,2010,Male,29.4
EUR,Europe,KGZ,Kyrgyzstan,2010,Both sexes,29.4
EUR,Europe,NLD,Netherlands,2010,Male,29.4
AFR,Africa,ZWE,Zimbabwe,2010,Male,29.4
EUR,Europe,AND,Andorra,2010,Female,29.5
EUR,Europe,HUN,Hungary,2010,Female,29.5
EUR,Europe,ITA,Italy,2010,Male,29.6
AFR,Africa,TZA,United Republic of Tanzania,2010,Male,29.7
AFR,Africa,LBR,Liberia,2010,Female,3.1
AFR,Africa,BEN,Benin,2010,Female,3.2
AMR,Americas,GUY,Guyana,2010,Female,3.2
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Female,3.3
AMR,Americas,SLV,El Salvador,2010,Female,3.4
AFR,Africa,SWZ,Eswatini,2010,Female,3.4
AFR,Africa,KEN,Kenya,2010,Female,3.6
AMR,Americas,BHS,Bahamas,2010,Female,3.8
AFR,Africa,TCD,Chad,2010,Female,3.8
AMR,Americas,PAN,Panama,2010,Female,3.9
WPR,Western Pacific,VUT,Vanuatu,2010,Female,3.9
EUR,Europe,ARM,Armenia,2010,Both sexes,30.0
EUR,Europe,BEL,Belgium,2010,Male,30.0
AMR,Americas,ARG,Argentina,2010,Both sexes,30.1
AFR,Africa,MUS,Mauritius,2010,Both sexes,30.1
EUR,Europe,CHE,Switzerland,2010,Male,30.1
EUR,Europe,DEU,Germany,2010,Both sexes,30.3
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Male,30.4
AFR,Africa,MOZ,Mozambique,2010,Male,30.5
WPR,Western Pacific,KHM,Cambodia,2010,Both sexes,30.6
EUR,Europe,RUS,Russian Federation,2010,Both sexes,30.6
EUR,Europe,UKR,Ukraine,2010,Both sexes,30.7
EUR,Europe,LTU,Lithuania,2010,Both sexes,30.8
AMR,Americas,CAN,Canada,2010,Male,30.9
EUR,Europe,BLR,Belarus,2010,Both sexes,31.0
AMR,Americas,GUY,Guyana,2010,Male,31.0
EUR,Europe,ALB,Albania,2010,Both sexes,31.1
